,base_date,판매수량
363,2021-12-13,34.0
364,2021-12-20,39.0
365,2021-12-27,71.0
366,2022-01-03,39.0
367,2022-01-10,38.0
368,2022-01-17,42.0
369,2022-01-24,31.0
370,2022-01-31,25.0
371,2022-02-07,28.0
372,2022-02-14,29.0
373,2022-02-21,53.0
374,2022-02-28,39.0
375,2022-03-07,36.0
376,2022-03-14,16.0
377,2022-03-21,26.0
378,2022-03-28,23.0
379,2022-04-04,25.0
380,2022-04-11,28.0
381,2022-04-18,7.0
382,2022-04-25,3.0
383,2022-05-02,10.0
384,2022-05-09,22.0
385,2022-05-16,31.0
386,2022-05-23,38.0
387,2022-05-30,10.0
388,2022-06-06,14.0
389,2022-06-13,11.0
390,2022-06-20,10.0
391,2022-06-27,17.0
392,2022-07-04,12.0
393,2022-07-11,0.0
394,2022-07-18,18.0
395,2022-07-25,20.0
396,2022-08-01,18.0
397,2022-08-08,7.0
398,2022-08-15,4.0
399,2022-08-22,9.0
400,2022-08-29,8.0
401,2022-09-05,4.0
402,2022-09-12,10.0
403,2022-09-19,6.0
404,2022-09-26,10.0
405,2022-10-03,12.0
406,2022-10-10,17.0
407,2022-10-17,36.0
408,2022-10-24,60.0
409,2022-10-31,39.0
410,2022-11-07,26.0
411,2022-11-14,61.0
412,2022-11-21,54.0
413,2022-11-28,53.0
414,2022-12-05,42.0
415,2022-12-12,54.0
416,2022-12-19,39.0
417,2022-12-26,38.0
