,base_date,판매수량
369,2022-01-24,57.0
370,2022-01-31,47.0
371,2022-02-07,73.0
372,2022-02-14,105.0
373,2022-02-21,105.0
374,2022-02-28,168.0
375,2022-03-07,163.0
376,2022-03-14,161.0
377,2022-03-21,271.0
378,2022-03-28,304.0
379,2022-04-04,405.0
380,2022-04-11,364.0
381,2022-04-18,378.0
382,2022-04-25,364.0
383,2022-05-02,361.0
384,2022-05-09,329.0
385,2022-05-16,339.0
386,2022-05-23,321.0
387,2022-05-30,271.0
388,2022-06-06,260.0
389,2022-06-13,268.0
390,2022-06-20,214.0
391,2022-06-27,159.0
392,2022-07-04,148.0
393,2022-07-11,139.0
394,2022-07-18,126.0
395,2022-07-25,92.0
396,2022-08-01,110.0
397,2022-08-08,90.0
398,2022-08-15,127.0
399,2022-08-22,165.0
400,2022-08-29,213.0
401,2022-09-05,169.0
402,2022-09-12,263.0
403,2022-09-19,283.0
404,2022-09-26,205.0
405,2022-10-03,240.0
406,2022-10-10,214.0
407,2022-10-17,136.0
408,2022-10-24,147.0
409,2022-10-31,109.0
410,2022-11-07,127.0
411,2022-11-14,80.0
412,2022-11-21,73.0
413,2022-11-28,36.0
414,2022-12-05,38.0
415,2022-12-12,35.0
416,2022-12-19,18.0
417,2022-12-26,31.0
