,base_date,판매수량
326,2021-03-29,705.0
327,2021-04-05,759.0
328,2021-04-12,715.0
329,2021-04-19,886.0
330,2021-04-26,822.0
331,2021-05-03,831.0
332,2021-05-10,787.0
333,2021-05-17,946.0
334,2021-05-24,996.0
335,2021-05-31,998.0
336,2021-06-07,904.0
337,2021-06-14,975.0
338,2021-06-21,991.0
339,2021-06-28,925.0
340,2021-07-05,841.0
341,2021-07-12,784.0
342,2021-07-19,767.0
343,2021-07-26,690.0
344,2021-08-02,480.0
345,2021-08-09,548.0
346,2021-08-16,476.0
347,2021-08-23,675.0
348,2021-08-30,708.0
349,2021-09-06,704.0
350,2021-09-13,524.0
351,2021-09-20,590.0
352,2021-09-27,697.0
353,2021-10-04,707.0
354,2021-10-11,730.0
355,2021-10-18,967.0
356,2021-10-25,798.0
357,2021-11-01,608.0
358,2021-11-08,741.0
359,2021-11-15,828.0
360,2021-11-22,773.0
361,2021-11-29,789.0
362,2021-12-06,786.0
363,2021-12-13,647.0
364,2021-12-20,613.0
365,2021-12-27,619.0
366,2022-01-03,507.0
367,2022-01-10,529.0
368,2022-01-17,443.0
369,2022-01-24,433.0
370,2022-01-31,300.0
371,2022-02-07,442.0
372,2022-02-14,451.0
373,2022-02-21,494.0
374,2022-02-28,500.0
375,2022-03-07,523.0
376,2022-03-14,448.0
377,2022-03-21,507.0
378,2022-03-28,589.0
379,2022-04-04,696.0
380,2022-04-11,754.0
381,2022-04-18,848.0
382,2022-04-25,850.0
383,2022-05-02,1014.0
384,2022-05-09,902.0
385,2022-05-16,1001.0
386,2022-05-23,1083.0
387,2022-05-30,953.0
388,2022-06-06,913.0
389,2022-06-13,1002.0
390,2022-06-20,927.0
391,2022-06-27,897.0
392,2022-07-04,862.0
393,2022-07-11,791.0
394,2022-07-18,831.0
395,2022-07-25,563.0
396,2022-08-01,542.0
397,2022-08-08,454.0
398,2022-08-15,462.0
399,2022-08-22,390.0
400,2022-08-29,369.0
401,2022-09-05,263.0
402,2022-09-12,466.0
403,2022-09-19,573.0
404,2022-09-26,464.0
405,2022-10-03,435.0
406,2022-10-10,500.0
407,2022-10-17,501.0
408,2022-10-24,703.0
409,2022-10-31,735.0
410,2022-11-07,752.0
411,2022-11-14,925.0
412,2022-11-21,760.0
413,2022-11-28,743.0
414,2022-12-05,833.0
415,2022-12-12,723.0
416,2022-12-19,453.0
417,2022-12-26,412.0
